ENSEMBL	SYMBOL	log2FoldChange	lfcSE	stat	pvalue	padj	foldChange
ENSG00000106772.17	PRUNE2	0.124102144235403	0.160411147237159	0.773650375132127	0.439137573589839	NA	1.08982927047181
ENSG00000106780.8	MEGF9	-0.282773270377715	0.0801270463187135	-3.52906145139752	0.000417036278760069	0.00566178337356521	-1.21653115722497
ENSG00000106785.14	TRIM14	0.13405931962608	0.0860089391195204	1.55866728503403	0.119075148699828	0.301917447870625	1.09737705775823
ENSG00000106789.12	CORO2A	-0.688917952481082	0.126694980154051	-5.43761048498851	5.39998654334456e-08	3.20917124809425e-06	-1.61207398010925
ENSG00000106799.12	TGFBR1	-0.00667546841308613	0.146956738997215	-0.0454247179043124	0.963768779280569	0.982040368547285	-1.00463780358387
ENSG00000106803.9	SEC61B	0.0193983958890319	0.0856970043692431	0.226360256485162	0.820921236433491	0.90770307183119	1.01353674663696
ENSG00000106804.7	C5	-0.170214248948137	0.136753091546969	-1.24468300513466	0.213248295419129	0.427323836740307	-1.12522557509193
ENSG00000106809.10	OGN	0.0236557590318548	0.124256367850171	0.19037864570755	0.849012429911985	NA	1.01653208997893
ENSG00000106819.11	ASPN	-0.0199976262778818	0.0390605397699629	-0.511964924080741	0.608675558304927	NA	-1.01395781148453
ENSG00000106823.12	ECM2	0.111264717884227	0.130399010749473	0.85326351208287	0.393513189643518	NA	1.08017474124483
ENSG00000106829.18	TLE4	0.0781755886259536	0.0941484401980869	0.830343959618166	0.406344340444536	0.62062460240765	1.05568219559142
ENSG00000106852.15	LHX6	-0.0889698006324718	0.136532797397344	-0.651636839854296	0.514635476283071	NA	-1.06361040852205
ENSG00000106853.16	PTGR1	0.00108853625199108	0.0465755142898308	0.0233714274246618	0.981353996390653	NA	1.00075480055268
ENSG00000106868.16	SUSD1	0.00933311113846341	0.149762905138242	0.0623192447412014	0.950308603175706	0.975869108436769	1.0064901902698
ENSG00000106927.11	AMBP	0.00530950663910579	0.120837320659468	0.0439392946659957	0.964952792919039	NA	1.00368705006455
ENSG00000106948.16	AKNA	0.171373958680788	0.11471973609646	1.49384896193181	0.135215100902006	0.326668275410234	1.12613045078648
ENSG00000106952.7	TNFSF8	0.1030593612387	0.117435898144187	0.877579708311719	0.380171845172083	0.597161890736124	1.07404866359808
ENSG00000106976.19	DNM1	-0.123981521437813	0.182614172529781	-0.678926064282302	0.497184709994184	0.694686647278916	-1.08973815436178
ENSG00000106991.13	ENG	-0.254669299442558	0.184966247133697	-1.37684200976667	0.168561099391315	0.372840816578506	-1.19306223299837
ENSG00000106992.17	AK1	-0.408398086909127	0.18900344738746	-2.16079702542094	0.030711021958467	0.124654692543404	-1.32721131123368
ENSG00000106993.11	CDC37L1	-0.115464312379619	0.123931998902458	-0.931674736163146	0.351504646584282	0.57194873384684	-1.08332364286
ENSG00000107014.8	RLN2	-0.0647607035969369	0.187312028269121	-0.345737026048813	0.729540355512055	0.854226667202266	-1.045911442555
ENSG00000107018.7	RLN1	0.106077770233697	0.157553301848699	0.673281797264809	0.50076803093302	NA	1.07629814238256
ENSG00000107020.9	PLGRKT	-0.314878851138762	0.11796550497011	-2.66924514262492	0.00760219423011079	0.0475807476925811	-1.24390719306038
ENSG00000107021.15	TBC1D13	-0.161124476973269	0.0863031809023142	-1.86695872954722	0.0619073513778492	0.199124513660843	-1.11815832246909
ENSG00000107036.11	RIC1	-0.241696998961142	0.0964406782713526	-2.50617274052227	0.0122045978427477	0.0666090966555972	-1.18238264505871
ENSG00000107077.17	KDM4C	0.0769726955852543	0.096646963795439	0.79643159559749	0.425781219836541	0.636423963544974	1.05480235371291
ENSG00000107099.15	DOCK8	0.301750790538883	0.0891501335698904	3.38474860839465	0.000712434704466451	0.00849996670603487	1.23263938238126
ENSG00000107104.18	KANK1	0.299332683456301	0.0719923159571073	4.15784211796495	3.21267927698392e-05	0.000738623106035044	1.23057508092586
ENSG00000107105.14	ELAVL2	-0.00097916359339078	0.0634134691103984	-0.0154409403416509	0.987680401644255	NA	-1.00067893485607
ENSG00000107130.9	NCS1	-0.172291001600771	0.164725046952507	-1.04593080887356	0.295592978788817	NA	-1.12684649833359
ENSG00000107140.15	TESK1	0.0717087687885783	0.140794694858764	0.509314423107433	0.610531849770184	0.777048369778673	1.05096073433555
ENSG00000107147.11	KCNT1	0.318717909876068	0.169131827111396	1.88443485368457	0.0595061790691769	NA	1.2472216788481
ENSG00000107159.12	CA9	NA	NA	NA	NA	NA	NA
ENSG00000107164.15	FUBP3	0.0201489060447411	0.0768120244325177	0.262314477369916	0.793079001390063	0.893359358175502	1.01406413980722
ENSG00000107165.12	TYRP1	NA	NA	NA	NA	NA	NA
ENSG00000107175.10	CREB3	0.133739119714053	0.104179251861466	1.28374045046796	0.199232785893071	0.411521457717564	1.09713352670236
ENSG00000107185.9	RGP1	0.27004282329612	0.079649744200351	3.39037904022459	0.000697960478148917	0.00838284467511745	1.20584362003119
ENSG00000107186.16	MPDZ	0.0185461379060073	0.0362872645505365	0.511092200961537	0.609286496765062	NA	1.01293818653242
ENSG00000107187.15	LHX3	0.0619209655290362	0.166912567158875	0.370978450472797	0.710653582306858	0.841981275446343	1.04385474086136
ENSG00000107201.9	DDX58	0.237130464452097	0.111088879305893	2.13460128442863	0.0327935924506769	0.130666183202428	1.17864598920705
ENSG00000107223.12	EDF1	0.0981418331995875	0.10639740965556	0.922408106713329	0.356315742799847	0.575271542949727	1.07039392505351
ENSG00000107242.17	PIP5K1B	0.00619957411693693	0.155607811992423	0.0398410210744356	0.968219872090119	0.98447277608453	1.00430646359785
ENSG00000107249.21	GLIS3	-0.0149917209861527	0.0824514137513703	-0.181824911230265	0.855720134048524	NA	-1.01044564795188
ENSG00000107262.17	BAG1	-0.0902857643799359	0.0759086220307209	-1.1894006499472	0.234282045201905	0.452856625881988	-1.06458103034706
ENSG00000107263.18	RAPGEF1	0.417604898318671	0.0931095858833175	4.48509027676273	7.28830698908726e-06	0.000220204747615133	1.33570822641021
ENSG00000107281.9	NPDC1	-0.348635669055159	0.188568502626936	-1.84885420522694	0.064478867820049	0.204885058175232	-1.27335586783731
ENSG00000107282.7	APBA1	0.0725299933814026	0.0584511474527857	1.24086517617108	0.214655559124953	NA	1.0515591425002
ENSG00000107290.13	SETX	0.0716224850403241	0.0968505021488835	0.7395158873851	0.459593796100211	0.664801634565621	1.05089788105248
ENSG00000107295.9	SH3GL2	0.159927093549179	0.184054857945486	0.868909928998162	0.384896398314748	0.601651330318549	1.11723067750412
ENSG00000107317.11	PTGDS	NA	NA	NA	NA	NA	NA
ENSG00000107331.16	ABCA2	-0.23085947484199	0.130544324676392	-1.76843746684715	0.0769877976301132	0.228332440415726	-1.17353386509738
ENSG00000107338.9	SHB	-0.223020125998574	0.187985291438066	-1.18637008402357	0.235476180540759	0.45391132170028	-1.16717438411339
ENSG00000107341.4	UBE2R2	0.0365534997198664	0.105460437785121	0.346608647636617	0.728885348347524	0.853889738168692	1.02566066407123
ENSG00000107362.13	ABHD17B	-0.27555609904593	0.136659699030337	-2.016366939201	0.0437616199446421	0.157888607070923	-1.2104605816097
ENSG00000107371.12	EXOSC3	-0.113016489874407	0.0993940749553298	-1.13705459732081	0.255515462454585	0.476150004421351	-1.08148712471342
ENSG00000107372.12	ZFAND5	0.0117111244674152	0.088037033320858	0.133024978530718	0.894173626042182	0.948769876579539	1.00815056940714
ENSG00000107404.17	DVL1	-0.188259042929376	0.0899394739293016	-2.09317482863376	0.036333550865206	0.139123808576982	-1.13938794151702
ENSG00000107438.8	PDLIM1	0.0818991175112717	0.103594678362684	0.790572631776933	0.429193422690455	0.639034920275797	1.05841038144635
ENSG00000107443.15	CCNJ	-0.160240023358887	0.101308444735288	-1.58170450427488	0.113717043975689	0.292750518400021	-1.11747303828931
ENSG00000107447.7	DNTT	-0.0404457882134542	0.165898516102635	-0.243798372424451	0.807386980921832	NA	-1.02843155966976
ENSG00000107485.15	GATA3	0.0954782211312861	0.137865686555358	0.692545212060059	0.488595003236576	NA	1.06841950652137
ENSG00000107518.16	ATRNL1	0.000898136043661104	0.0423644109841194	0.0212002485765181	0.983085915992467	NA	1.00062273428496
ENSG00000107521.18	HPS1	0.0475187585787755	0.105555403973847	0.450178359324444	0.652581839046542	0.806075215997489	1.03348593766723
ENSG00000107537.13	PHYH	-0.0866866520968432	0.146632594644812	-0.591182692407674	0.5543980180565	0.737373374379488	-1.06192851459113
ENSG00000107551.20	RASSF4	-0.101948366199849	0.189018050972949	-0.539357832096358	0.589639971301866	0.761637838551326	-1.07322187528514
ENSG00000107554.15	DNMBP	0.100708258548325	0.0960320389393962	1.04869436971842	0.294318806404257	0.517294515393877	1.07229975468772
ENSG00000107560.10	RAB11FIP2	-0.0603035613633483	0.136910391927362	-0.440460074026684	0.659603923350615	0.811240709712456	-1.04268513195821
ENSG00000107562.16	CXCL12	-0.00758403617009022	0.0347256935870681	-0.218398407250663	0.827118706418463	NA	-1.00527069478542
ENSG00000107566.13	ERLIN1	-0.362091740104157	0.0906448600969271	-3.9946196587095	6.47981894619492e-05	0.00126769004507934	-1.28528806556073
ENSG00000107581.12	EIF3A	0.0617124547404699	0.0680371968238362	0.907039937289855	0.364385678158138	0.582959402609415	1.04370388483076
ENSG00000107593.16	PKD2L1	0.000600886220637961	0.060601388325191	0.00991538704383415	0.992088795395101	NA	1.00041658933892
ENSG00000107611.14	CUBN	-0.0527598522183957	0.188875447113289	-0.279336742942295	0.779986411265939	0.886055211996161	-1.03724726434085
ENSG00000107614.21	TRDMT1	-0.0776538407603288	0.117745237882877	-0.659507273131268	0.50957007718359	0.704650796008786	-1.05530047919893
ENSG00000107625.12	DDX50	-0.369176270366011	0.108393627038808	-3.40588538691334	0.000659498594122388	0.00799713454027715	-1.29161515188962
ENSG00000107643.15	MAPK8	0.10630285821946	0.0832003105718717	1.27767381502298	0.201364461644473	0.413932265012028	1.07646607855327
ENSG00000107651.12	SEC23IP	-0.221199555034348	0.08054655573109	-2.74623232522614	0.00602840569592594	0.0402714121754883	-1.1657024281201
ENSG00000107669.17	ATE1	-0.272680302588121	0.0917604103681525	-2.97165522139775	0.00296199104875966	0.0237846559740746	-1.20805011301147
ENSG00000107672.14	NSMCE4A	-0.318154898799064	0.0926124612870691	-3.43533574615715	0.000591820106703878	0.0073533940082467	-1.24673504612112
ENSG00000107679.14	PLEKHA1	-0.602449073186037	0.160206909962264	-3.76044374944838	0.000169612212603722	0.00272917530854954	-1.51829178389945
ENSG00000107719.8	PALD1	-0.189202142109314	0.0810095356074624	-2.33555396522832	0.0195145002185844	0.0910604400940536	-1.14013301036487
ENSG00000107731.12	UNC5B	-0.170885990075848	0.0974424283207358	-1.75371235118823	0.0794798080907324	NA	-1.12574961951764
ENSG00000107736.19	CDH23	0.0564781822363852	0.18218212168198	0.310009465884772	0.756553758008801	0.871839458259662	1.03992406158466
ENSG00000107738.19	C10orf54	0.274543549748539	0.161678628630524	1.69808188054304	0.089492308905942	0.250948942778981	1.20961132312584
ENSG00000107742.12	SPOCK2	-0.663557331120454	0.126149285101468	-5.26009585061638	1.43980328840492e-07	7.45262286295922e-06	-1.58398352619071
ENSG00000107745.17	MICU1	-0.185462055003947	0.0934317922828259	-1.98499943619339	0.0471445342263039	0.16647252990953	-1.13718112233207
ENSG00000107758.15	PPP3CB	-0.253630063344775	0.109242874277423	-2.32170807498783	0.0202486598550673	0.0933283719696797	-1.19220312775151
ENSG00000107771.15	CCSER2	-0.374799997101692	0.0970010473150477	-3.86387577738606	0.000111601992312355	0.00197380667756558	-1.29665978437072
ENSG00000107779.11	BMPR1A	-0.198036791257445	0.128349466095824	-1.54294986400327	0.122842940907827	0.308143814944872	-1.14713627784303
ENSG00000107789.15	MINPP1	-0.285799098713742	0.0980527347311358	-2.91474887974734	0.00355974849489743	0.0273259105593779	-1.21908531955336
ENSG00000107796.12	ACTA2	0.361056058980607	0.185630418058283	1.94502637421871	0.0517718041038242	0.177634248339891	1.28436571477812
ENSG00000107798.17	LIPA	-0.628614011919518	0.101419670390518	-6.19814686341447	5.71318195809889e-10	6.10003216017694e-08	-1.54607897147623
ENSG00000107807.12	TLX1	-0.0595214714337441	0.0540060828250547	-1.10212532218927	0.270407192054753	NA	-1.04212004195458
ENSG00000107815.7	C10orf2	-0.211264047914693	0.0890422723010312	-2.37262642175683	0.0176621176955522	0.0852586286767287	-1.15770208494572
ENSG00000107816.17	LZTS2	-0.200684066404798	0.113020398953511	-1.77564464701055	0.0757915061963747	0.226278954163063	-1.14924314946482
ENSG00000107819.13	SFXN3	0.121855569557389	0.144937623259755	0.840744913686084	0.400490853321138	0.615309447718608	1.08813350148193
ENSG00000107821.14	KAZALD1	0.000778953261125349	0.156871088972168	0.00496556291047073	0.996038070299475	0.998177191194963	1.00054007504478
ENSG00000107829.13	FBXW4	-0.0353194616065636	0.10012042562569	-0.352769790837774	0.724261032990857	0.850988537751128	-1.02478371977847
ENSG00000107831.12	FGF8	-0.307004003255484	0.17566914068943	-1.74762625951614	0.0805287651985334	0.235020132669984	-1.23713591154312
ENSG00000107833.10	NPM3	-0.32384787151691	0.0885347418511597	-3.65786204088501	0.000254327870358919	0.00381461528410955	-1.25166446689485
ENSG00000107854.5	TNKS2	-0.118490705586474	0.125045778564244	-0.947578614383989	0.343344017485169	0.565019759181772	-1.08559855502535
ENSG00000107859.9	PITX3	-0.0589277897958578	0.0830683898019657	-0.709388853405503	0.478083202965969	NA	-1.04169128865909
ENSG00000107862.4	GBF1	0.271935787644917	0.096821599591833	2.80862729795114	0.00497532082086809	0.0351171243821384	1.20742684939629
ENSG00000107863.16	ARHGAP21	0.210970542125214	0.1015752247844	2.07698818853723	0.037802649383312	0.14293984981403	1.15746658285206
ENSG00000107864.14	CPEB3	-0.105807729419368	0.14963502022445	-0.707105390574063	0.47950098630441	0.679114450557189	-1.07609670187076
ENSG00000107872.12	FBXL15	-0.115572423291644	0.121626807658534	-0.950221628903658	0.341999650812014	0.563617213941212	-1.08340482668063
ENSG00000107874.10	CUEDC2	-0.0210818410022631	0.0948714068316772	-0.222214908646469	0.824146588816266	0.909135686498636	-1.01472010784839
ENSG00000107882.11	SUFU	0.201934098820985	0.10634862875545	1.89879362982042	0.0575916150926842	0.189996532744888	1.15023935011833
ENSG00000107890.16	ANKRD26	-0.0987691547572304	0.107079716904827	-0.922389016446665	0.3563256968319	0.575271542949727	-1.07085946154963
ENSG00000107897.18	ACBD5	-0.132750302652776	0.108101723404185	-1.22801282414742	0.219442153928155	0.434941964655294	-1.09638181367697
ENSG00000107902.13	LHPP	-0.324541928292283	0.126674691622973	-2.56201080211216	0.0104068081647678	0.0592477975905601	-1.25226676688032
ENSG00000107929.14	LARP4B	0.0804115097833429	0.0710147366125434	1.1323214535325	0.257499313818403	0.477725497687831	1.05731958405715
ENSG00000107937.18	GTPBP4	-0.140357916098686	0.0973247935837025	-1.44215991558178	0.149257265711424	0.347531378802113	-1.10217851981496
ENSG00000107938.17	EDRF1	-0.219288872299967	0.113147506414988	-1.93807958520701	0.0526135136931215	0.179495710538759	-1.16415961193353
ENSG00000107949.16	BCCIP	-0.102976970959117	0.0852966269005304	-1.20728069445471	0.22732406291589	0.444591100384555	-1.07398732794472
ENSG00000107951.12	MTPAP	-0.0297502834429344	0.0873789713825425	-0.340474177850968	0.733499465560565	0.856951016932266	-1.02083541367802
ENSG00000107954.10	NEURL1	-0.10530280454264	0.122862563214095	-0.857078037344411	0.391401758099065	NA	-1.07572014763872
ENSG00000107957.16	SH3PXD2A	0.0264989770354115	0.126191577180364	0.209990061361519	0.833675429989093	0.914936998469737	1.0185374148112
ENSG00000107959.15	PITRM1	0.136021291713351	0.0739324888656902	1.83980404014877	0.0657970120815798	0.207347812710311	1.09887043490695
ENSG00000107960.10	OBFC1	-0.02976016618155	0.112220457332999	-0.265193770269896	0.790860193755153	0.8924359678568	-1.02084240662097
ENSG00000107968.9	MAP3K8	0.0110328356430064	0.0902662961275355	0.122225416532194	0.902720497879356	0.953599010531719	1.00767669480394
ENSG00000107984.9	DKK1	NA	NA	NA	NA	NA	NA
ENSG00000108001.13	EBF3	-0.0258369544585772	0.0552118591975625	-0.467960232350188	0.639813028657723	NA	-1.01807013651701
ENSG00000108010.11	GLRX3	-0.271296076514665	0.0929401411871797	-2.91904093375843	0.00351110115397859	0.0270393419553644	-1.20689157815012
ENSG00000108018.15	SORCS1	-0.0348124733563392	0.0430250889696712	-0.809120310730301	0.418445946519901	NA	-1.02442365614002
ENSG00000108021.19	FAM208B	0.266565825558959	0.0988862302521293	2.69568194559848	0.00702447031780617	0.0450847180509628	1.20294095030231
ENSG00000108039.17	XPNPEP1	-0.0172420536476979	0.079726703420036	-0.216264474863071	0.828781598755498	0.911761636700289	-1.01202298278875
ENSG00000108055.9	SMC3	-0.0500291865747192	0.0827659891446341	-0.604465518889563	0.545534187166284	0.730723498204127	-1.0352858680755
ENSG00000108061.11	SHOC2	0.00689211830459584	0.0940116209149086	0.0733113442521538	0.941558364585233	0.972431661235293	1.00478868163393
ENSG00000108064.10	TFAM	-0.386261876801894	0.137735423773917	-2.80437570973691	0.00504141207136968	0.0354088820827251	-1.30700247836312
ENSG00000108091.10	CCDC6	-0.0563335664777189	0.0764325387848807	-0.737036442506112	0.461100188087086	0.665452608214112	-1.03981982481556
ENSG00000108094.14	CUL2	0.0524207535655783	0.0996297548750603	0.526155601118521	0.598780099536801	0.768622564856256	1.03700349292201
ENSG00000108100.17	CCNY	-0.0615125089086672	0.0746127073596763	-0.824424030241141	0.409698665479922	0.623179220859777	-1.04355924596032
ENSG00000108106.13	UBE2S	0.04220375921508	0.143984569041731	0.293113071046162	0.769435726092183	0.880163493102906	1.02968550092562
ENSG00000108107.12	RPL28	0.14856072788897	0.155110811648966	0.957771584776311	0.33817795066035	0.560452373008289	1.10846308712558
ENSG00000108175.16	ZMIZ1	-0.0883778953628952	0.128996275972438	-0.685119742385267	0.493268363183799	0.691825129301838	-1.06317412264115
ENSG00000108176.14	DNAJC12	-0.61520400329052	0.0976024874113947	-6.30315906496761	2.91639311632287e-10	3.31023755608575e-08	-1.53177458130213
ENSG00000108179.13	PPIF	-0.0649910450806871	0.0984748303162885	-0.659976207848688	0.509269097542887	0.704466552475059	-1.04607844668283
ENSG00000108187.15	PBLD	-0.3663877980665	0.123239909996593	-2.9729638562429	0.00294939180265754	0.0237137123941814	-1.28912110113405
ENSG00000108219.14	TSPAN14	-0.128037552860445	0.0999054246859614	-1.28158759409624	0.199987354390513	0.412434310050287	-1.09280618410344
ENSG00000108231.11	LGI1	NA	NA	NA	NA	NA	NA
ENSG00000108239.8	TBC1D12	-0.218687590798334	0.127805868002515	-1.71109194136556	0.0870641415805121	0.24673425823601	-1.16367451856951
ENSG00000108242.12	CYP2C18	-0.0906072114457606	0.177331695759065	-0.510947640002641	0.609387721105552	0.776427492161928	-1.06481825620922
ENSG00000108244.16	KRT23	NA	NA	NA	NA	NA	NA
ENSG00000108255.7	CRYBA1	-0.0336702185369326	0.0736073642380411	-0.457430025996386	0.647361986712104	NA	-1.02361288899053
ENSG00000108256.8	NUFIP2	0.120671263859371	0.0915376218565813	1.31826959682693	0.18741341478783	0.397202082784593	1.08724062122964
ENSG00000108262.15	GIT1	-0.0772386122650819	0.114121540930479	-0.676810106447255	0.498526445008185	0.695691681985158	-1.05499679216541
ENSG00000108298.9	RPL19	-0.152272976415356	0.0892988028847781	-1.70520736556607	0.0881557567993684	0.248695562005204	-1.11131898457597
ENSG00000108306.11	FBXL20	0.150917908306204	0.0964816328658066	1.56421386976432	0.117767351066027	0.300111419110209	1.11027565534097
ENSG00000108309.12	RUNDC3A	-0.703248543068459	0.162018130771409	-4.34055460163697	1.42123546031799e-05	0.000373044699261383	-1.62816684156115
ENSG00000108312.14	UBTF	0.185267273132691	0.100866578570493	1.83675579917894	0.0662459537698165	0.208189765913175	1.13702759902425
ENSG00000108342.12	CSF3	0.0087858127744578	0.0347256935870681	0.253006113540369	0.800263488944357	NA	1.00610844225842
ENSG00000108344.14	PSMD3	0.226297852066286	0.110620471296624	2.04571404744315	0.0407845128422083	0.150599084788682	1.16982915657521
ENSG00000108349.14	CASC3	0.333382874015597	0.0964029643932185	3.45822222494901	0.000543752669365388	0.00692100644499553	1.25996431504678
ENSG00000108352.11	RAPGEFL1	-0.293637040837744	0.122927376969688	-2.38870337980245	0.0169079471144863	0.0831971545251287	-1.22572644794925
ENSG00000108370.15	RGS9	-0.182916323031957	0.183860716545453	-0.994863538382529	0.319802638484104	0.542439004684896	-1.13517625949767
ENSG00000108375.12	RNF43	0.435389343604203	0.0985610374981057	4.41745901480157	9.98679996319722e-06	0.000280856457000718	1.35227572571334
ENSG00000108379.9	WNT3	-0.325025170704995	0.168028218382613	-1.93434872924075	0.0530702656950413	0.180320989628097	-1.25268629405525
ENSG00000108381.10	ASPA	0.0286603886068528	0.0449939373049662	0.636983343168978	0.524135693432807	NA	1.02006450710532
ENSG00000108384.14	RAD51C	0.0763812516292256	0.0813329810713713	0.939117816943161	0.347670257553529	0.568205678417033	1.0543700179806
ENSG00000108387.14	SEPT4	-0.0811803442113596	0.156535421297219	-0.518606865708816	0.604034920312525	NA	-1.05788319612868
ENSG00000108389.9	MTMR4	-0.0278882522410955	0.0736635632146844	-0.378589509169116	0.704992713735711	0.839509084729245	-1.01951871042237
ENSG00000108395.13	TRIM37	0.0120376337229318	0.0937850376428925	0.128353456217268	0.897869262964189	0.950843001834211	1.00837875882632
ENSG00000108405.3	P2RX1	-0.0643537283789107	0.174411365736704	-0.368976689719069	0.712145099678772	0.843421330217414	-1.04561643911149
ENSG00000108406.9	DHX40	-0.0807571413104705	0.103183391282393	-0.782656397573268	0.433828913419	0.643642308074186	-1.05757292017523
ENSG00000108417.3	KRT37	NA	NA	NA	NA	NA	NA
ENSG00000108423.14	TUBD1	0.121829852963798	0.1060734048628	1.14854287105593	0.250744525574547	0.470964035438645	1.08811410525692
ENSG00000108424.9	KPNB1	0.0505017495246704	0.0697049831260279	0.724507018864954	0.468754519671114	0.670356208097204	1.03562503738366
ENSG00000108433.15	GOSR2	0.0833241922175946	0.110482062890002	0.754187512778011	0.450736634667278	0.656153035241912	1.05945638147555
ENSG00000108439.9	PNPO	0.131203976466007	0.11660956074553	1.12515625328806	0.260522827248026	0.480431210529175	1.0952073065127
ENSG00000108443.13	RPS6KB1	0.0445477677967554	0.105191576048432	0.423491780142591	0.671936494525829	0.820515009016582	1.03135983498615
ENSG00000108448.20	TRIM16L	-0.29482662387619	0.18580761080736	-1.58673061127651	0.112573670216469	0.290459895772535	-1.22673754500041
ENSG00000108465.14	CDK5RAP3	-0.235177604100864	0.102082777394822	-2.30379315789259	0.0212342573943204	0.0963379218260866	-1.17705163016112
ENSG00000108468.14	CBX1	0.231155041924639	0.0859397986579791	2.68973217920353	0.00715093833421047	0.0456637972999076	1.17377431335854
ENSG00000108469.14	RECQL5	0.141884394521499	0.0796058902007959	1.78233537950035	0.074694556516023	0.224600648578848	1.10334532366073
ENSG00000108474.16	PIGL	-0.0367360462410428	0.109017208614414	-0.336974746537269	0.736135937240774	0.859154856257204	-1.02579045077363
ENSG00000108479.11	GALK1	-0.398677551539169	0.100141768562706	-3.98113152245288	6.85879829728761e-05	0.0013233384341122	-1.31829893615887
ENSG00000108506.11	INTS2	-0.0600498436577508	0.10962168925468	-0.54779162833588	0.583834987578168	0.758167079828627	-1.04250177760331
ENSG00000108509.20	CAMTA2	0.28495984911609	0.121899470215771	2.33766273644742	0.0194047506767514	0.0907836813131789	1.21837635521433
ENSG00000108510.9	MED13	0.107397857341855	0.104852160450444	1.02427891691	0.305703553156579	0.527713457085458	1.07728342166201
ENSG00000108511.9	HOXB6	0.0482339388414854	0.079033882810336	0.610294434821535	0.541666782812584	NA	1.03399838967968
ENSG00000108515.17	ENO3	-0.0989816703995657	0.143397092670051	-0.690262742127673	0.490028973441807	0.688971659010527	-1.07101721571255
ENSG00000108518.7	PFN1	0.420033150089563	0.151409316542371	2.7741565689719	0.00553450349696471	0.0377322562544688	1.33795829789299
ENSG00000108523.15	RNF167	0.319529539675275	0.134570932482005	2.37443208412043	0.0175759692875478	0.085103626846201	1.24792353686369
ENSG00000108528.13	SLC25A11	0.0021607312890577	0.0985672860965626	0.0219213836012581	0.982510667225574	0.991402522535241	1.00149882692093
ENSG00000108551.4	RASD1	0.487752682144576	0.188171506663911	2.59206449898783	0.00954018836356504	0.0559315184702447	1.40225884406457
ENSG00000108556.7	CHRNE	-0.189172729153119	0.185150431059284	-1.02172448679068	0.306911318190821	0.529031223651188	-1.14010976613133
ENSG00000108557.17	RAI1	0.183976465276563	0.105166483062631	1.74938307261827	0.0802248248872909	0.234523354651203	1.13601073286155
ENSG00000108559.11	NUP88	0.102090524874299	0.0694446696739349	1.47009879021164	0.141534999968165	0.335477715692419	1.07332763243539
ENSG00000108561.8	C1QBP	-0.26166123245992	0.088905928571737	-2.94312467867414	0.00324917534359674	0.0254896389501714	-1.19885836989135
ENSG00000108576.9	SLC6A4	0.103181736209516	0.187987131359333	0.548876593112569	0.583090142486487	0.757902889217709	1.07413977242203
ENSG00000108578.14	BLMH	0.143195996518792	0.0772877293879264	1.85276495574162	0.0639160552142018	0.203843070383802	1.10434886766318
ENSG00000108582.11	CPD	-0.0790388813418157	0.0843011212198712	-0.937578055879817	0.348461292969445	0.569091150815069	-1.05631409315324
ENSG00000108587.14	GOSR1	0.117956850026696	0.0758028046461252	1.55610139462993	0.119683983447673	0.302790864951252	1.08519691393552
ENSG00000108588.13	CCDC47	-0.073616726920764	0.115151046143521	-0.639305758707658	0.522624042926094	0.713926088780859	-1.05235154496052
ENSG00000108590.10	MED31	-0.316629920740167	0.126989303556216	-2.49335898279024	0.0126540837807655	0.0683363915790247	-1.24541790074326
ENSG00000108591.9	DRG2	0.233907227408461	0.0947325214629056	2.46913334297823	0.0135440738667509	0.0712194435088461	1.17601562410384
ENSG00000108592.16	FTSJ3	-0.00161094701795708	0.0817984683102954	-0.0196940975941761	0.984287399305512	0.992718295216951	-1.00111724703953
ENSG00000108599.14	AKAP10	0.075083753802846	0.0886847550851837	0.846636535566078	0.397197742907848	0.612146099436817	1.05342218924844
ENSG00000108602.17	ALDH3A1	-0.0481768860797805	0.0501281159839514	-0.961075139851743	0.336514388469507	NA	-1.03395750002829
ENSG00000108604.15	SMARCD2	0.175949514318313	0.0886973921071261	1.98370561003424	0.047288667806022	0.166747810156191	1.12970768087887
ENSG00000108622.10	ICAM2	0.0477428045952072	0.112746105361438	0.423454135663088	0.671963954522827	0.820515009016582	1.03364644725596
ENSG00000108639.7	SYNGR2	-0.0761960796821741	0.0941945232506041	-0.808922610919265	0.418559662115876	0.630491772237916	-1.05423469678347
ENSG00000108641.14	B9D1	-0.186567017029721	0.126536394650833	-1.4744138834091	0.140370188649914	0.333827066537116	-1.13805242446968
ENSG00000108651.9	UTP6	-0.158860680030512	0.0890961779523809	-1.78302463339582	0.0745822935096725	0.224370180498654	-1.11640514637579
ENSG00000108654.11	DDX5	0.146549641625002	0.0710474480293227	2.06270099334909	0.0391410454868669	0.146549192299862	1.1069189895803
ENSG00000108666.9	C17orf75	-0.3918559037684	0.107400625694338	-3.64854395619279	0.000263730784146392	0.00392759355728179	-1.31208019761254
ENSG00000108669.16	CYTH1	0.337530407253843	0.0842175195852777	4.00784075470264	6.12764135083757e-05	0.00122348896005075	1.26359173633
ENSG00000108671.9	PSMD11	0.242781132481462	0.087653121011946	2.76979449993999	0.00560916701080895	0.0380969785278609	1.18327149708898
ENSG00000108679.12	LGALS3BP	-0.108258215394911	0.133448987890341	-0.811232944560587	0.417231909812013	0.629545488828928	-1.07792605635712
ENSG00000108684.14	ASIC2	NA	NA	NA	NA	NA	NA
